experiment_id,assignment_id,customer_id,assignment_month,assignment_group,intervention_type,account_manager_id,segment,risk_band,pre_risk_score,baseline_mrr,intervention_cost,assignment_probability,end_mrr,churn_within_followup,outcome_month,logo_retained,gross_retained_mrr,gross_mrr_retention,net_mrr_retention
retention_outreach_2025q4,ASG-824bc0c13930028f,CUST002769,2025-11-01,control,no_action_control,AM0025,Enterprise,B1,18.206132,11361.21,0.0,0.5,11361.21,0,2026-02-01,1,11361.21,1.0,1.0
retention_outreach_2025q4,ASG-824ee3eee4b9351d,CUST000796,2025-11-01,control,no_action_control,AM0005,SMB,B4,34.553639,505.0,0.0,0.5,481.81,0,2026-02-01,1,481.81,0.954079207920792,0.954079207920792
retention_outreach_2025q4,ASG-827f7e40daac72f8,CUST001015,2025-11-01,control,no_action_control,AM0024,Enterprise,B1,18.572566,11746.45,0.0,0.5,11746.45,0,2026-02-01,1,11746.45,1.0,1.0
retention_outreach_2025q4,ASG-82da78869b80b28e,CUST000855,2025-11-01,treatment,success_plan_outreach,AM0004,Enterprise,B3,26.239829,20152.96,2500.0,0.5,20152.96,0,2026-02-01,1,20152.96,1.0,1.0
retention_outreach_2025q4,ASG-83324e3577a013c5,CUST001569,2025-11-01,control,no_action_control,AM0034,SMB,B1,21.11704,1245.94,0.0,0.5,1245.94,0,2026-02-01,1,1245.94,1.0,1.0
retention_outreach_2025q4,ASG-83a0bafaf40e11b2,CUST002524,2025-11-01,treatment,success_plan_outreach,AM0034,SMB,B4,39.38108,1097.09,350.0,0.5,1097.09,0,2026-02-01,1,1097.09,1.0,1.0
retention_outreach_2025q4,ASG-83b6ea323d298fb9,CUST002681,2025-11-01,treatment,success_plan_outreach,AM0018,SMB,B2,24.601207,1065.29,350.0,0.5,1065.29,0,2026-02-01,1,1065.29,1.0,1.0
retention_outreach_2025q4,ASG-83c4c8be8089a313,CUST000644,2025-11-01,control,no_action_control,AM0012,SMB,B2,25.526792,336.73,0.0,0.5,336.73,0,2026-02-01,1,336.73,1.0,1.0
retention_outreach_2025q4,ASG-83f07315551e80c1,CUST002437,2025-11-01,treatment,success_plan_outreach,AM0019,SMB,B4,35.117494,798.88,350.0,0.5,798.88,0,2026-02-01,1,798.88,1.0,1.0
retention_outreach_2025q4,ASG-8401f57a9a1bdaf7,CUST000871,2025-11-01,treatment,success_plan_outreach,AM0017,Mid-Market,B3,29.18511,2510.93,900.0,0.5,2510.93,0,2026-02-01,1,2510.93,1.0,1.0
retention_outreach_2025q4,ASG-8441630ce7c2838e,CUST000699,2025-11-01,treatment,success_plan_outreach,AM0038,Mid-Market,B3,30.308623,935.82,900.0,0.5,935.82,0,2026-02-01,1,935.82,1.0,1.0
retention_outreach_2025q4,ASG-84644107bddd329d,CUST001439,2025-11-01,control,no_action_control,AM0012,SMB,B4,35.011447,292.5,0.0,0.5,292.5,0,2026-02-01,1,292.5,1.0,1.0
retention_outreach_2025q4,ASG-846ed47935b504ec,CUST003400,2025-11-01,control,no_action_control,AM0030,Mid-Market,B1,22.458022,3688.2,0.0,0.5,3916.35,0,2026-02-01,1,3688.2,1.0,1.0618594436310396
retention_outreach_2025q4,ASG-848755a09db56f30,CUST002715,2025-11-01,control,no_action_control,AM0028,SMB,B1,18.766083,935.82,0.0,0.5,935.82,0,2026-02-01,1,935.82,1.0,1.0
retention_outreach_2025q4,ASG-848c584bad032343,CUST001913,2025-11-01,control,no_action_control,AM0005,Mid-Market,B1,18.019069,2426.49,0.0,0.5,2863.39,0,2026-02-01,1,2426.49,1.0,1.1800543171412206
retention_outreach_2025q4,ASG-84a5188837ddd253,CUST000532,2025-11-01,treatment,success_plan_outreach,AM0028,SMB,B2,24.7975,280.0,350.0,0.5,280.0,0,2026-02-01,1,280.0,1.0,1.0
retention_outreach_2025q4,ASG-84a89cfb16e47048,CUST004132,2025-11-01,control,no_action_control,AM0012,SMB,B1,21.496082,508.63,0.0,0.5,508.63,0,2026-02-01,1,508.63,1.0,1.0
retention_outreach_2025q4,ASG-84d38ab8ae91cca2,CUST003349,2025-11-01,control,no_action_control,AM0029,Mid-Market,B4,37.366545,3092.7,0.0,0.5,3092.7,0,2026-02-01,1,3092.7,1.0,1.0
retention_outreach_2025q4,ASG-84d57463c5c96ba4,CUST003372,2025-11-01,treatment,success_plan_outreach,AM0009,SMB,B1,23.467853,535.87,350.0,0.5,535.87,0,2026-02-01,1,535.87,1.0,1.0
retention_outreach_2025q4,ASG-84e0011a5029c026,CUST002923,2025-11-01,treatment,success_plan_outreach,AM0033,Mid-Market,B3,29.304631,2175.0,900.0,0.5,2175.0,0,2026-02-01,1,2175.0,1.0,1.0
retention_outreach_2025q4,ASG-8511b5ca62af352a,CUST002516,2025-11-01,treatment,success_plan_outreach,AM0003,SMB,B4,46.534017,393.63,350.0,0.5,393.63,0,2026-02-01,1,393.63,1.0,1.0
retention_outreach_2025q4,ASG-851cd493d823e82c,CUST000778,2025-11-01,control,no_action_control,AM0016,Enterprise,B2,21.567589,30173.74,0.0,0.5,30173.74,0,2026-02-01,1,30173.74,1.0,1.0
retention_outreach_2025q4,ASG-8563f2da34b84787,CUST001593,2025-11-01,treatment,success_plan_outreach,AM0040,SMB,B3,33.553177,335.0,350.0,0.5,301.26,0,2026-02-01,1,301.26,0.8992835820895522,0.8992835820895522
retention_outreach_2025q4,ASG-8565215b61567c39,CUST001740,2025-11-01,control,no_action_control,AM0026,SMB,B2,28.1897,250.0,0.0,0.5,250.0,0,2026-02-01,1,250.0,1.0,1.0
retention_outreach_2025q4,ASG-8565f2b5335f791e,CUST003111,2025-11-01,treatment,success_plan_outreach,AM0030,SMB,B3,31.896493,444.0,350.0,0.5,444.0,0,2026-02-01,1,444.0,1.0,1.0
retention_outreach_2025q4,ASG-8571b6a11f8ca796,CUST004123,2025-11-01,treatment,success_plan_outreach,AM0034,SMB,B1,22.819499,907.89,350.0,0.5,907.89,1,2026-02-01,1,907.89,1.0,1.0
retention_outreach_2025q4,ASG-857e114a582bf58d,CUST004279,2025-11-01,treatment,success_plan_outreach,AM0028,Enterprise,B1,18.564703,18343.26,2500.0,0.5,16476.69,0,2026-02-01,1,16476.69,0.8982421881388586,0.8982421881388586
retention_outreach_2025q4,ASG-85934c02e546492e,CUST003465,2025-11-01,control,no_action_control,AM0001,SMB,B3,31.373108,1123.38,0.0,0.5,1123.38,0,2026-02-01,1,1123.38,1.0,1.0
retention_outreach_2025q4,ASG-85a312e7f37f4c98,CUST002694,2025-11-01,treatment,success_plan_outreach,AM0006,SMB,B2,25.243491,189.28,350.0,0.5,189.28,0,2026-02-01,1,189.28,1.0,1.0
retention_outreach_2025q4,ASG-85d1529430f789d1,CUST002274,2025-11-01,treatment,success_plan_outreach,AM0025,Mid-Market,B3,30.22261,1006.37,900.0,0.5,1006.37,0,2026-02-01,1,1006.37,1.0,1.0
retention_outreach_2025q4,ASG-85d1cf68aef62cda,CUST000864,2025-11-01,control,no_action_control,AM0030,SMB,B3,31.614603,914.23,0.0,0.5,806.09,0,2026-02-01,1,806.09,0.8817146669875195,0.8817146669875195
retention_outreach_2025q4,ASG-85d991dbe141df4d,CUST000560,2025-11-01,treatment,success_plan_outreach,AM0001,SMB,B4,35.963336,1151.88,350.0,0.5,1151.88,0,2026-02-01,1,1151.88,1.0,1.0
retention_outreach_2025q4,ASG-860a2496326b23eb,CUST000821,2025-11-01,treatment,success_plan_outreach,AM0040,SMB,B3,32.585988,655.01,350.0,0.5,655.01,0,2026-02-01,1,655.01,1.0,1.0
retention_outreach_2025q4,ASG-862c68dd467f4f4a,CUST003608,2025-11-01,treatment,success_plan_outreach,AM0023,Mid-Market,B4,48.306056,3009.61,900.0,0.5,3009.61,0,2026-02-01,1,3009.61,1.0,1.0
retention_outreach_2025q4,ASG-867a1c6537e561dd,CUST000104,2025-11-01,treatment,success_plan_outreach,AM0032,SMB,B2,27.595499,938.1,350.0,0.5,938.1,0,2026-02-01,1,938.1,1.0,1.0
retention_outreach_2025q4,ASG-86b09b6260ef0b62,CUST002793,2025-11-01,treatment,success_plan_outreach,AM0037,Mid-Market,B1,19.835657,2231.25,900.0,0.5,2231.25,0,2026-02-01,1,2231.25,1.0,1.0
retention_outreach_2025q4,ASG-86bca187dbe6d18d,CUST002883,2025-11-01,treatment,success_plan_outreach,AM0001,Enterprise,B3,30.852035,6151.08,2500.0,0.5,6151.08,0,2026-02-01,1,6151.08,1.0,1.0
retention_outreach_2025q4,ASG-874d537738409e43,CUST002069,2025-11-01,control,no_action_control,AM0027,SMB,B3,31.859163,547.5,0.0,0.5,547.5,0,2026-02-01,1,547.5,1.0,1.0
retention_outreach_2025q4,ASG-876a52a8a3b32cb1,CUST003564,2025-11-01,control,no_action_control,AM0013,SMB,B2,29.996116,660.8,0.0,0.5,0.0,0,2026-02-01,0,0.0,0.0,0.0
retention_outreach_2025q4,ASG-877a51253c1c6f3e,CUST001767,2025-11-01,control,no_action_control,AM0027,SMB,B4,36.150428,377.5,0.0,0.5,377.5,0,2026-02-01,1,377.5,1.0,1.0
retention_outreach_2025q4,ASG-87d8592dcff12097,CUST001909,2025-11-01,treatment,success_plan_outreach,AM0014,Enterprise,B4,31.098426,15217.84,2500.0,0.5,15217.84,0,2026-02-01,1,15217.84,1.0,1.0
retention_outreach_2025q4,ASG-88068403950366e6,CUST002770,2025-11-01,treatment,success_plan_outreach,AM0023,Mid-Market,B4,33.529689,1173.2,900.0,0.5,1173.2,0,2026-02-01,1,1173.2,1.0,1.0
retention_outreach_2025q4,ASG-880a46af850c25cc,CUST001634,2025-11-01,treatment,success_plan_outreach,AM0025,SMB,B1,19.213817,377.5,350.0,0.5,377.5,0,2026-02-01,1,377.5,1.0,1.0
retention_outreach_2025q4,ASG-881c3c459045c1ad,CUST003890,2025-11-01,control,no_action_control,AM0016,Mid-Market,B3,29.88362,4178.5,0.0,0.5,4178.5,0,2026-02-01,1,4178.5,1.0,1.0
retention_outreach_2025q4,ASG-885f307ddb64a3a2,CUST003136,2025-11-01,control,no_action_control,AM0013,SMB,B3,34.081817,565.6,0.0,0.5,565.6,0,2026-02-01,1,565.6,1.0,1.0
retention_outreach_2025q4,ASG-88871fff12968b74,CUST002899,2025-11-01,treatment,success_plan_outreach,AM0008,Enterprise,B1,19.277226,11822.03,2500.0,0.5,11822.03,0,2026-02-01,1,11822.03,1.0,1.0
retention_outreach_2025q4,ASG-888ef42ee4befcd4,CUST002493,2025-11-01,control,no_action_control,AM0013,SMB,B1,20.739609,824.19,0.0,0.5,824.19,0,2026-02-01,1,824.19,1.0,1.0
retention_outreach_2025q4,ASG-889c6f505b25caa6,CUST001537,2025-11-01,treatment,success_plan_outreach,AM0016,SMB,B2,28.951473,721.82,350.0,0.5,0.0,0,2026-02-01,0,0.0,0.0,0.0
retention_outreach_2025q4,ASG-88d68678cc55ca0d,CUST002629,2025-11-01,treatment,success_plan_outreach,AM0019,SMB,B4,49.98513,776.65,350.0,0.5,776.65,0,2026-02-01,1,776.65,1.0,1.0
retention_outreach_2025q4,ASG-88e2f1fa6cae0914,CUST004274,2025-11-01,treatment,success_plan_outreach,AM0018,Mid-Market,B1,19.222316,3005.17,900.0,0.5,3005.17,0,2026-02-01,1,3005.17,1.0,1.0
retention_outreach_2025q4,ASG-8932da264101b677,CUST000981,2025-11-01,treatment,success_plan_outreach,AM0005,Mid-Market,B2,26.06645,2995.69,900.0,0.5,2995.69,0,2026-02-01,1,2995.69,1.0,1.0
retention_outreach_2025q4,ASG-893d8edc54774bea,CUST001644,2025-11-01,treatment,success_plan_outreach,AM0003,Mid-Market,B1,21.506391,963.02,900.0,0.5,963.02,0,2026-02-01,1,963.02,1.0,1.0
retention_outreach_2025q4,ASG-89557f29d88eb8b3,CUST003294,2025-11-01,control,no_action_control,AM0037,Mid-Market,B1,19.639405,2212.5,0.0,0.5,2212.5,0,2026-02-01,1,2212.5,1.0,1.0
retention_outreach_2025q4,ASG-897962bb5432162c,CUST000910,2025-11-01,control,no_action_control,AM0024,SMB,B3,33.272979,372.16,0.0,0.5,372.16,0,2026-02-01,1,372.16,1.0,1.0
retention_outreach_2025q4,ASG-89807606c7e82232,CUST002452,2025-11-01,treatment,success_plan_outreach,AM0021,Mid-Market,B1,18.377163,3255.26,900.0,0.5,3255.26,0,2026-02-01,1,3255.26,1.0,1.0
retention_outreach_2025q4,ASG-89a2b3dcc4d9bf7a,CUST000530,2025-11-01,treatment,success_plan_outreach,AM0028,Mid-Market,B1,21.38961,1188.19,900.0,0.5,1188.19,0,2026-02-01,1,1188.19,1.0,1.0
retention_outreach_2025q4,ASG-89ab08df80962e26,CUST000953,2025-11-01,treatment,success_plan_outreach,AM0004,Mid-Market,B4,44.874135,1131.32,900.0,0.5,1131.32,0,2026-02-01,1,1131.32,1.0,1.0
retention_outreach_2025q4,ASG-89b403a3614f8ca3,CUST000741,2025-11-01,treatment,success_plan_outreach,AM0012,SMB,B1,23.002162,816.15,350.0,0.5,816.15,0,2026-02-01,1,816.15,1.0,1.0
retention_outreach_2025q4,ASG-89b66e38f2b3708f,CUST002465,2025-11-01,control,no_action_control,AM0021,Enterprise,B2,20.359225,16341.42,0.0,0.5,18984.28,0,2026-02-01,1,16341.42,1.0,1.161727683395935
retention_outreach_2025q4,ASG-8a0654e774f2adb9,CUST003239,2025-11-01,control,no_action_control,AM0018,SMB,B2,28.496418,335.0,0.0,0.5,335.0,0,2026-02-01,1,335.0,1.0,1.0
retention_outreach_2025q4,ASG-8a2343188bbea785,CUST002489,2025-11-01,control,no_action_control,AM0024,Mid-Market,B1,18.141541,3345.37,0.0,0.5,3345.37,0,2026-02-01,1,3345.37,1.0,1.0
retention_outreach_2025q4,ASG-8a263572c18b326d,CUST000609,2025-11-01,control,no_action_control,AM0039,SMB,B3,31.008742,518.0,0.0,0.5,518.0,0,2026-02-01,1,518.0,1.0,1.0
retention_outreach_2025q4,ASG-8a63534df16ed356,CUST003723,2025-11-01,treatment,success_plan_outreach,AM0003,SMB,B1,20.121303,327.6,350.0,0.5,327.6,0,2026-02-01,1,327.6,1.0,1.0
retention_outreach_2025q4,ASG-8a65bc635232272d,CUST003743,2025-11-01,treatment,success_plan_outreach,AM0014,Mid-Market,B4,59.335972,1772.46,900.0,0.5,1772.46,0,2026-02-01,1,1772.46,1.0,1.0
retention_outreach_2025q4,ASG-8a7becae289bd1c0,CUST001364,2025-11-01,control,no_action_control,AM0009,Mid-Market,B2,23.374934,3634.32,0.0,0.5,3634.32,0,2026-02-01,1,3634.32,1.0,1.0
retention_outreach_2025q4,ASG-8a9a5a6fb87742bd,CUST002896,2025-11-01,control,no_action_control,AM0018,SMB,B3,32.789984,477.95,0.0,0.5,477.95,0,2026-02-01,1,477.95,1.0,1.0
retention_outreach_2025q4,ASG-8aa72b5c2d5ecf34,CUST004289,2025-11-01,treatment,success_plan_outreach,AM0012,SMB,B1,21.810764,938.12,350.0,0.5,787.02,0,2026-02-01,1,787.02,0.8389331855199761,0.8389331855199761
retention_outreach_2025q4,ASG-8ae1a61941d10f7d,CUST002956,2025-11-01,control,no_action_control,AM0036,SMB,B4,38.900954,275.4,0.0,0.5,275.4,0,2026-02-01,1,275.4,1.0,1.0
retention_outreach_2025q4,ASG-8af5ed4ac608c781,CUST000726,2025-11-01,control,no_action_control,AM0029,SMB,B3,33.928126,258.51,0.0,0.5,258.51,0,2026-02-01,1,258.51,1.0,1.0
retention_outreach_2025q4,ASG-8afba0234d8fd327,CUST000720,2025-11-01,control,no_action_control,AM0034,SMB,B1,19.555949,971.09,0.0,0.5,0.0,1,2026-02-01,0,0.0,0.0,0.0
retention_outreach_2025q4,ASG-8b7301d06d1cb5df,CUST002070,2025-11-01,treatment,success_plan_outreach,AM0037,Mid-Market,B3,30.843436,1051.7,900.0,0.5,1051.7,0,2026-02-01,1,1051.7,1.0,1.0
retention_outreach_2025q4,ASG-8bdac47605ec823a,CUST000581,2025-11-01,control,no_action_control,AM0037,SMB,B1,19.09465,411.47,0.0,0.5,411.47,0,2026-02-01,1,411.47,1.0,1.0
retention_outreach_2025q4,ASG-8bfa4ed9718f5aa2,CUST003057,2025-11-01,treatment,success_plan_outreach,AM0037,Mid-Market,B4,34.406356,2591.75,900.0,0.5,2988.44,0,2026-02-01,1,2591.75,1.0,1.1530587440918298
retention_outreach_2025q4,ASG-8c0968f4dfe1d125,CUST000404,2025-11-01,treatment,success_plan_outreach,AM0017,Enterprise,B1,18.040227,6106.67,2500.0,0.5,6106.67,0,2026-02-01,1,6106.67,1.0,1.0
retention_outreach_2025q4,ASG-8c1411e0e4f3ae3d,CUST002496,2025-11-01,treatment,success_plan_outreach,AM0020,Mid-Market,B3,29.697001,830.0,900.0,0.5,830.0,0,2026-02-01,1,830.0,1.0,1.0
retention_outreach_2025q4,ASG-8c157d0feedb751e,CUST000938,2025-11-01,control,no_action_control,AM0002,SMB,B1,22.776941,578.81,0.0,0.5,578.81,0,2026-02-01,1,578.81,1.0,1.0
retention_outreach_2025q4,ASG-8c392984c6a22e8f,CUST001616,2025-11-01,control,no_action_control,AM0009,SMB,B1,22.240298,301.37,0.0,0.5,301.37,0,2026-02-01,1,301.37,1.0,1.0
retention_outreach_2025q4,ASG-8c422b8d974e8ed7,CUST000614,2025-11-01,treatment,success_plan_outreach,AM0019,SMB,B2,28.752401,422.8,350.0,0.5,422.8,0,2026-02-01,1,422.8,1.0,1.0
retention_outreach_2025q4,ASG-8c63673e876cb92d,CUST003585,2025-11-01,treatment,success_plan_outreach,AM0009,SMB,B2,26.966304,938.12,350.0,0.5,938.12,0,2026-02-01,1,938.12,1.0,1.0
retention_outreach_2025q4,ASG-8c65ead9377d6e5a,CUST003286,2025-11-01,control,no_action_control,AM0015,Enterprise,B1,18.077158,11924.75,0.0,0.5,14136.8,0,2026-02-01,1,11924.75,1.0,1.1855007442504035
retention_outreach_2025q4,ASG-8c6bdc707922a958,CUST003614,2025-11-01,treatment,success_plan_outreach,AM0024,SMB,B3,33.459251,320.44,350.0,0.5,320.44,0,2026-02-01,1,320.44,1.0,1.0
retention_outreach_2025q4,ASG-8c6ffae827ca2a34,CUST001962,2025-11-01,control,no_action_control,AM0031,SMB,B3,33.208469,749.92,0.0,0.5,749.92,0,2026-02-01,1,749.92,1.0,1.0
retention_outreach_2025q4,ASG-8c86e30046415640,CUST003954,2025-11-01,control,no_action_control,AM0024,SMB,B4,46.019092,362.1,0.0,0.5,362.1,0,2026-02-01,1,362.1,1.0,1.0
retention_outreach_2025q4,ASG-8c892e921efdfc12,CUST004435,2025-11-01,control,no_action_control,AM0002,Mid-Market,B1,19.482382,2823.75,0.0,0.5,2823.75,0,2026-02-01,1,2823.75,1.0,1.0
retention_outreach_2025q4,ASG-8c92208e3fbd8126,CUST000390,2025-11-01,treatment,success_plan_outreach,AM0025,SMB,B1,19.427826,293.23,350.0,0.5,293.23,0,2026-02-01,1,293.23,1.0,1.0
retention_outreach_2025q4,ASG-8c941fbe61a99f98,CUST001200,2025-11-01,treatment,success_plan_outreach,AM0026,Mid-Market,B3,30.957666,2377.5,900.0,0.5,2377.5,0,2026-02-01,1,2377.5,1.0,1.0
retention_outreach_2025q4,ASG-8d04d7d9dceb1379,CUST001230,2025-11-01,treatment,success_plan_outreach,AM0040,Enterprise,B3,29.375582,16836.38,2500.0,0.5,16836.38,0,2026-02-01,1,16836.38,1.0,1.0
retention_outreach_2025q4,ASG-8d15a130150d007e,CUST003688,2025-11-01,treatment,success_plan_outreach,AM0035,SMB,B2,25.393899,613.2,350.0,0.5,613.2,0,2026-02-01,1,613.2,1.0,1.0
retention_outreach_2025q4,ASG-8d3d295a280beaff,CUST000456,2025-11-01,treatment,success_plan_outreach,AM0006,Mid-Market,B2,24.94351,965.95,900.0,0.5,965.95,0,2026-02-01,1,965.95,1.0,1.0
retention_outreach_2025q4,ASG-8d3ff7519cb5390c,CUST002340,2025-11-01,control,no_action_control,AM0031,Mid-Market,B1,19.784608,1394.12,0.0,0.5,1394.12,0,2026-02-01,1,1394.12,1.0,1.0
retention_outreach_2025q4,ASG-8d568f210f8a046f,CUST003613,2025-11-01,control,no_action_control,AM0033,Mid-Market,B2,24.013261,2480.83,0.0,0.5,2480.83,0,2026-02-01,1,2480.83,1.0,1.0
retention_outreach_2025q4,ASG-8d6de0065d6358f4,CUST003521,2025-11-01,treatment,success_plan_outreach,AM0031,Mid-Market,B1,21.116699,802.43,900.0,0.5,802.43,0,2026-02-01,1,802.43,1.0,1.0
retention_outreach_2025q4,ASG-8d8edd876d7cb077,CUST002380,2025-11-01,control,no_action_control,AM0003,Mid-Market,B1,22.831159,2189.53,0.0,0.5,2189.53,0,2026-02-01,1,2189.53,1.0,1.0
retention_outreach_2025q4,ASG-8e0f10542d87c954,CUST001573,2025-11-01,control,no_action_control,AM0007,SMB,B2,29.009868,950.0,0.0,0.5,1154.06,0,2026-02-01,1,950.0,1.0,1.2147999999999999
retention_outreach_2025q4,ASG-8e58f3a4c16a7128,CUST001830,2025-11-01,treatment,success_plan_outreach,AM0011,SMB,B4,50.952038,1030.75,350.0,0.5,1030.75,0,2026-02-01,1,1030.75,1.0,1.0
retention_outreach_2025q4,ASG-8e5a3ac4bf1cdcfa,CUST001177,2025-11-01,control,no_action_control,AM0023,SMB,B3,30.293566,819.62,0.0,0.5,819.62,0,2026-02-01,1,819.62,1.0,1.0
retention_outreach_2025q4,ASG-8e88b09edb2a9bcb,CUST002609,2025-11-01,control,no_action_control,AM0007,SMB,B1,20.0075,280.0,0.0,0.5,280.0,0,2026-02-01,1,280.0,1.0,1.0
retention_outreach_2025q4,ASG-8f057b0135fa8386,CUST002558,2025-11-01,control,no_action_control,AM0036,SMB,B1,20.860813,420.0,0.0,0.5,420.0,0,2026-02-01,1,420.0,1.0,1.0
retention_outreach_2025q4,ASG-8f0aa8be6e75e0fd,CUST002794,2025-11-01,treatment,success_plan_outreach,AM0030,Enterprise,B2,22.592334,11775.95,2500.0,0.5,11775.95,0,2026-02-01,1,11775.95,1.0,1.0
retention_outreach_2025q4,ASG-8f217fadecbb2a86,CUST002061,2025-11-01,treatment,success_plan_outreach,AM0009,SMB,B2,29.441814,301.28,350.0,0.5,301.28,0,2026-02-01,1,301.28,1.0,1.0
retention_outreach_2025q4,ASG-8f2850d6ea6aa373,CUST003495,2025-11-01,control,no_action_control,AM0020,Enterprise,B2,22.896827,21420.44,0.0,0.5,21420.44,0,2026-02-01,1,21420.44,1.0,1.0
retention_outreach_2025q4,ASG-8f5e9e1bd4ccd929,CUST002875,2025-11-01,treatment,success_plan_outreach,AM0015,Enterprise,B4,40.481769,8583.63,2500.0,0.5,6382.69,0,2026-02-01,1,6382.69,0.7435886681974876,0.7435886681974876
retention_outreach_2025q4,ASG-8f73e2795636e723,CUST001772,2025-11-01,treatment,success_plan_outreach,AM0016,SMB,B4,46.382734,1054.78,350.0,0.5,1054.78,0,2026-02-01,1,1054.78,1.0,1.0
retention_outreach_2025q4,ASG-8f98eeab8f6f0b77,CUST003703,2025-11-01,treatment,success_plan_outreach,AM0020,SMB,B4,58.731046,1380.14,350.0,0.5,1380.14,0,2026-02-01,1,1380.14,1.0,1.0
retention_outreach_2025q4,ASG-8fa80c9e3a367e3c,CUST000370,2025-11-01,control,no_action_control,AM0023,SMB,B2,24.549254,375.2,0.0,0.5,375.2,0,2026-02-01,1,375.2,1.0,1.0
retention_outreach_2025q4,ASG-8faf6364c866eccd,CUST000197,2025-11-01,treatment,success_plan_outreach,AM0006,Mid-Market,B3,31.014219,1394.12,900.0,0.5,1394.12,0,2026-02-01,1,1394.12,1.0,1.0
retention_outreach_2025q4,ASG-8fc0e9122f04f6e9,CUST001030,2025-11-01,treatment,success_plan_outreach,AM0023,SMB,B1,18.836229,355.14,350.0,0.5,355.14,0,2026-02-01,1,355.14,1.0,1.0
retention_outreach_2025q4,ASG-8fc18225deba28e4,CUST003192,2025-11-01,control,no_action_control,AM0035,Mid-Market,B1,18.526386,2848.2,0.0,0.5,2848.2,0,2026-02-01,1,2848.2,1.0,1.0
retention_outreach_2025q4,ASG-8fe0232ec613787d,CUST004423,2025-11-01,treatment,success_plan_outreach,AM0014,SMB,B4,34.98603,375.2,350.0,0.5,375.2,0,2026-02-01,1,375.2,1.0,1.0
retention_outreach_2025q4,ASG-90057172c6dd4494,CUST000480,2025-11-01,treatment,success_plan_outreach,AM0016,Mid-Market,B4,55.19801,4301.47,900.0,0.5,4301.47,0,2026-02-01,1,4301.47,1.0,1.0
retention_outreach_2025q4,ASG-90127683052ede02,CUST002370,2025-11-01,treatment,success_plan_outreach,AM0001,SMB,B3,33.564954,357.91,350.0,0.5,357.91,0,2026-02-01,1,357.91,1.0,1.0
retention_outreach_2025q4,ASG-901a818706fe7a3f,CUST000213,2025-11-01,control,no_action_control,AM0032,Mid-Market,B3,31.463496,1963.26,0.0,0.5,1963.26,0,2026-02-01,1,1963.26,1.0,1.0
retention_outreach_2025q4,ASG-902d46b1ce025c5a,CUST003784,2025-11-01,treatment,success_plan_outreach,AM0011,Enterprise,B1,18.741229,14612.0,2500.0,0.5,15305.64,0,2026-02-01,1,14612.0,1.0,1.0474705721324937
retention_outreach_2025q4,ASG-90400a46a55fad78,CUST000607,2025-11-01,treatment,success_plan_outreach,AM0019,Enterprise,B4,33.799698,6011.25,2500.0,0.5,6011.25,0,2026-02-01,1,6011.25,1.0,1.0
retention_outreach_2025q4,ASG-907c2fa9d521f4f0,CUST002930,2025-11-01,treatment,success_plan_outreach,AM0024,SMB,B4,34.428184,914.38,350.0,0.5,914.38,0,2026-02-01,1,914.38,1.0,1.0
retention_outreach_2025q4,ASG-907d811fdf6489d6,CUST001387,2025-11-01,treatment,success_plan_outreach,AM0024,SMB,B2,28.885282,406.13,350.0,0.5,406.13,0,2026-02-01,1,406.13,1.0,1.0
retention_outreach_2025q4,ASG-90b59f3e9b102ab0,CUST002805,2025-11-01,control,no_action_control,AM0001,SMB,B4,58.854042,1388.25,0.0,0.5,1388.25,0,2026-02-01,1,1388.25,1.0,1.0
retention_outreach_2025q4,ASG-90d1459998b3c837,CUST004273,2025-11-01,treatment,success_plan_outreach,AM0031,Enterprise,B3,26.71547,8951.77,2500.0,0.5,7245.1,0,2026-02-01,1,7245.1,0.8093483188240985,0.8093483188240985
retention_outreach_2025q4,ASG-91331d7070b426ff,CUST001350,2025-11-01,control,no_action_control,AM0004,Mid-Market,B3,28.620903,2524.62,0.0,0.5,2524.62,0,2026-02-01,1,2524.62,1.0,1.0
retention_outreach_2025q4,ASG-916718641766286c,CUST000233,2025-11-01,control,no_action_control,AM0030,SMB,B2,30.043561,1041.65,0.0,0.5,1041.65,0,2026-02-01,1,1041.65,1.0,1.0
retention_outreach_2025q4,ASG-916ad0894611b7d2,CUST002892,2025-11-01,treatment,success_plan_outreach,AM0022,SMB,B3,31.772632,447.39,350.0,0.5,447.39,0,2026-02-01,1,447.39,1.0,1.0
retention_outreach_2025q4,ASG-91b1df4561f4f37f,CUST003094,2025-11-01,control,no_action_control,AM0028,SMB,B4,45.221355,389.92,0.0,0.5,389.92,0,2026-02-01,1,389.92,1.0,1.0
retention_outreach_2025q4,ASG-91c767c77ea75b49,CUST002250,2025-11-01,control,no_action_control,AM0003,Mid-Market,B1,23.009805,1932.83,0.0,0.5,1932.83,0,2026-02-01,1,1932.83,1.0,1.0
retention_outreach_2025q4,ASG-91e98286b6edb98d,CUST003659,2025-11-01,control,no_action_control,AM0002,SMB,B2,24.866418,375.2,0.0,0.5,375.2,0,2026-02-01,1,375.2,1.0,1.0
retention_outreach_2025q4,ASG-91ee46bad617948e,CUST003278,2025-11-01,treatment,success_plan_outreach,AM0032,SMB,B1,19.009105,388.41,350.0,0.5,388.41,0,2026-02-01,1,388.41,1.0,1.0
