customer_id,current_month,churn_risk_inputs,revenue_quality_inputs,account_fragility_inputs,forward_risk_flags
CUST002837,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 87.457, ""trailing_3m_payment_delay_avg"": 6.333, ""trailing_3m_support_ticket_avg"": 0.333, ""trailing_3m_usage_trend"": 7.445}","{""avg_discount_pct"": 0.05581098216100586, ""current_mrr"": 1033.13, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.944189017838994, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000108, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.3575, ""seat_growth_rate"": 0.0}",[]
CUST002838,2026-02-01,"{""contraction_frequency"": 0.0833, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 85.79, ""trailing_3m_payment_delay_avg"": 8.667, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": 3.865}","{""avg_discount_pct"": 0.25157567687527743, ""current_mrr"": 788.55, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.7484243231247226, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 8.3e-05, ""contraction_frequency"": 0.0833, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.3902250966964682, ""seat_growth_rate"": 0.1053}","[""discount_dependency""]"
CUST002839,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 35.843, ""trailing_3m_payment_delay_avg"": 14.333, ""trailing_3m_support_ticket_avg"": 1.667, ""trailing_3m_usage_trend"": 6.325}","{""avg_discount_pct"": 0.061777398902445525, ""current_mrr"": 375.38, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9381959614257552, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 3.9e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.042499999999999996, ""seat_growth_rate"": 0.0}",[]
CUST002840,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 34.62, ""trailing_3m_payment_delay_avg"": 19.0, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": 18.83}","{""avg_discount_pct"": 0.27106931530008455, ""current_mrr"": 946.4, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.7289306846999155, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 9.9e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.07050990218572636, ""seat_growth_rate"": 0.0}","[""discount_dependency""]"
CUST002841,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 32.197, ""trailing_3m_payment_delay_avg"": 14.667, ""trailing_3m_support_ticket_avg"": 3.667, ""trailing_3m_usage_trend"": 1.29}","{""avg_discount_pct"": 0.30766507904798956, ""current_mrr"": 2853.33, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.6923349209520104, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.0003, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.04323786843542708, ""seat_growth_rate"": 0.0}","[""discount_dependency""]"
CUST002842,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 36.09, ""trailing_3m_payment_delay_avg"": 16.667, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": 7.27}","{""avg_discount_pct"": 0.2128808468030325, ""current_mrr"": 279.64, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7871191531969676, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 2.9e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.04719726382900464, ""seat_growth_rate"": 0.0}",[]
CUST002843,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 16.44, ""trailing_3m_payment_delay_avg"": 19.0, ""trailing_3m_support_ticket_avg"": 1.333, ""trailing_3m_usage_trend"": 3.315}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}","[""discount_dependency""]"
CUST002844,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 34.477, ""trailing_3m_payment_delay_avg"": 10.0, ""trailing_3m_support_ticket_avg"": 0.333, ""trailing_3m_usage_trend"": 8.215}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.1, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}",[]
CUST002845,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 1.23, ""trailing_3m_payment_delay_avg"": 21.667, ""trailing_3m_support_ticket_avg"": 3.667, ""trailing_3m_usage_trend"": 3.25}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": -0.0938}","[""low_nps"", ""payment_delay_stress""]"
CUST002846,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 69.807, ""trailing_3m_payment_delay_avg"": 5.333, ""trailing_3m_support_ticket_avg"": 3.0, ""trailing_3m_usage_trend"": 4.185}","{""avg_discount_pct"": 0.138, ""current_mrr"": 7190.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.862, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000755, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.04, ""seat_growth_rate"": 0.0}",[]
CUST002847,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 83.767, ""trailing_3m_payment_delay_avg"": 10.0, ""trailing_3m_support_ticket_avg"": 0.333, ""trailing_3m_usage_trend"": 3.415}","{""avg_discount_pct"": 0.24284401653916066, ""current_mrr"": 1001.26, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7571559834608393, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000105, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.03397771664845152, ""seat_growth_rate"": 0.0}",[]
CUST002848,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 36.91, ""trailing_3m_payment_delay_avg"": 18.0, ""trailing_3m_support_ticket_avg"": 3.333, ""trailing_3m_usage_trend"": 8.015}","{""avg_discount_pct"": 0.08256971598584881, ""current_mrr"": 2524.17, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9174263223158502, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000265, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.0625, ""seat_growth_rate"": 0.0192}",[]
CUST002849,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 88.19, ""trailing_3m_payment_delay_avg"": 8.0, ""trailing_3m_support_ticket_avg"": 0.0, ""trailing_3m_usage_trend"": 1.405}","{""avg_discount_pct"": 0.12876515154478285, ""current_mrr"": 2556.67, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8712348484552171, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000268, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.3675, ""seat_growth_rate"": 0.0}",[]
CUST002850,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 56.163, ""trailing_3m_payment_delay_avg"": 13.0, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": 1.235}","{""avg_discount_pct"": 0.0, ""current_mrr"": 2747.03, ""discount_dependency_flag"": 0, ""realized_price_index"": 1.0, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000288, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.0375, ""seat_growth_rate"": 0.0}",[]
CUST002851,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 58.493, ""trailing_3m_payment_delay_avg"": 16.333, ""trailing_3m_support_ticket_avg"": 0.333, ""trailing_3m_usage_trend"": 10.015}","{""avg_discount_pct"": 0.12802922498566363, ""current_mrr"": 470.83, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8719707750143364, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 4.9e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.047499999999999994, ""seat_growth_rate"": 0.0}",[]
CUST002852,2026-02-01,"{""contraction_frequency"": 0.0833, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 42.64, ""trailing_3m_payment_delay_avg"": 14.667, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": -6.225}","{""avg_discount_pct"": 0.23730920224940505, ""current_mrr"": 659.73, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7626907977505949, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 6.9e-05, ""contraction_frequency"": 0.0833, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.02818702889277215, ""seat_growth_rate"": -0.125}","[""usage_declining""]"
CUST002853,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 56.837, ""trailing_3m_payment_delay_avg"": 11.667, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": -2.215}","{""avg_discount_pct"": 0.14777503145383647, ""current_mrr"": 1120.69, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8522249685461635, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000118, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.3725, ""seat_growth_rate"": 0.0}",[]
CUST002854,2026-02-01,"{""contraction_frequency"": 0.0833, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 47.43, ""trailing_3m_payment_delay_avg"": 12.667, ""trailing_3m_support_ticket_avg"": 2.667, ""trailing_3m_usage_trend"": 2.04}","{""avg_discount_pct"": 0.07406150321478298, ""current_mrr"": 2592.71, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.925938496785217, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000272, ""contraction_frequency"": 0.0833, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.38499999999999995, ""seat_growth_rate"": 0.0}",[]
CUST002855,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 80.863, ""trailing_3m_payment_delay_avg"": 11.667, ""trailing_3m_support_ticket_avg"": 0.0, ""trailing_3m_usage_trend"": -3.225}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST002856,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 70.44, ""trailing_3m_payment_delay_avg"": 3.0, ""trailing_3m_support_ticket_avg"": 2.667, ""trailing_3m_usage_trend"": -0.37}","{""avg_discount_pct"": 0.12187072035058888, ""current_mrr"": 7302.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8781292796494111, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000767, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.0075, ""seat_growth_rate"": 0.0}",[]
CUST002857,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 71.133, ""trailing_3m_payment_delay_avg"": 3.0, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": -0.665}","{""avg_discount_pct"": 0.24358710797414287, ""current_mrr"": 1313.37, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7564205060264816, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000138, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.011583872567734698, ""seat_growth_rate"": 0.0}",[]
CUST002858,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 65.613, ""trailing_3m_payment_delay_avg"": 12.667, ""trailing_3m_support_ticket_avg"": 2.333, ""trailing_3m_usage_trend"": 8.685}","{""avg_discount_pct"": 0.16608219178082193, ""current_mrr"": 547.5, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.833917808219178, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 5.7e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.03, ""seat_growth_rate"": 0.0}",[]
CUST002859,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": -24.563, ""trailing_3m_payment_delay_avg"": 16.333, ""trailing_3m_support_ticket_avg"": 3.0, ""trailing_3m_usage_trend"": 0.69}","{""avg_discount_pct"": 0.10442105263157896, ""current_mrr"": 950.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.895578947368421, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.0001, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.4894636363636363, ""seat_growth_rate"": 0.0625}","[""low_nps""]"
CUST002860,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 3.79, ""trailing_3m_payment_delay_avg"": 15.667, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": 5.72}","{""avg_discount_pct"": 0.41926257539016354, ""current_mrr"": 643.32, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.5807218802462226, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 6.8e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.1667, ""renewal_risk_proxy"": 0.05833491336742595, ""seat_growth_rate"": 0.2222}","[""low_nps"", ""discount_dependency""]"
CUST002861,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 31.08, ""trailing_3m_payment_delay_avg"": 20.0, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": -5.855}","{""avg_discount_pct"": 0.24250330605096682, ""current_mrr"": 839.37, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7574847802518555, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 8.8e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.4039290437215666, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST002862,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 62.92, ""trailing_3m_payment_delay_avg"": 16.667, ""trailing_3m_support_ticket_avg"": 2.333, ""trailing_3m_usage_trend"": 1.505}","{""avg_discount_pct"": 0.07868252516010979, ""current_mrr"": 2098.56, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9213174748398902, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.00022, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.1667, ""renewal_risk_proxy"": 0.3725, ""seat_growth_rate"": 0.0}",[]
CUST002863,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 68.713, ""trailing_3m_payment_delay_avg"": 11.0, ""trailing_3m_support_ticket_avg"": 0.0, ""trailing_3m_usage_trend"": -1.94}","{""avg_discount_pct"": 0.04647949984780013, ""current_mrr"": 427.07, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9535205001521999, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 4.5e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.0075, ""seat_growth_rate"": 0.0}",[]
CUST002864,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 14.867, ""trailing_3m_payment_delay_avg"": 20.0, ""trailing_3m_support_ticket_avg"": 0.333, ""trailing_3m_usage_trend"": 0.795}","{""avg_discount_pct"": 0.3161492537313433, ""current_mrr"": 335.0, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.6838507462686567, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 3.5e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.08498171157201008, ""seat_growth_rate"": 0.0}","[""discount_dependency""]"
CUST002865,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 13.767, ""trailing_3m_payment_delay_avg"": 24.333, ""trailing_3m_support_ticket_avg"": 2.667, ""trailing_3m_usage_trend"": 8.73}","{""avg_discount_pct"": 0.2866987951807229, ""current_mrr"": 830.0, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.7133012048192771, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 8.7e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.06774268502581755, ""seat_growth_rate"": 0.0}","[""payment_delay_stress"", ""discount_dependency""]"
CUST002866,2026-02-01,"{""contraction_frequency"": 0.1667, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 45.66, ""trailing_3m_payment_delay_avg"": 17.0, ""trailing_3m_support_ticket_avg"": 2.667, ""trailing_3m_usage_trend"": 5.36}","{""avg_discount_pct"": 0.2801486199575372, ""current_mrr"": 1978.2, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.7198513800424629, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000208, ""contraction_frequency"": 0.1667, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.3893069457082196, ""seat_growth_rate"": 0.0}","[""discount_dependency""]"
CUST002867,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 78.033, ""trailing_3m_payment_delay_avg"": 8.667, ""trailing_3m_support_ticket_avg"": 0.0, ""trailing_3m_usage_trend"": 4.435}","{""avg_discount_pct"": 0.02475835293946259, ""current_mrr"": 1372.87, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9752416470605376, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000144, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.024999999999999998, ""seat_growth_rate"": 0.0}",[]
CUST002868,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 29.3, ""trailing_3m_payment_delay_avg"": 20.333, ""trailing_3m_support_ticket_avg"": 1.667, ""trailing_3m_usage_trend"": -4.41}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.1111, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}","[""usage_declining"", ""payment_delay_stress""]"
CUST002869,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 52.713, ""trailing_3m_payment_delay_avg"": 13.333, ""trailing_3m_support_ticket_avg"": 1.333, ""trailing_3m_usage_trend"": 3.545}","{""avg_discount_pct"": 0.10491071428571429, ""current_mrr"": 470.4, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8950892857142858, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 4.9e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.38999999999999996, ""seat_growth_rate"": 0.0}",[]
CUST002870,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 25.267, ""trailing_3m_payment_delay_avg"": 9.333, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": -2.41}","{""avg_discount_pct"": 0.15431769722814498, ""current_mrr"": 375.2, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8456823027718551, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 3.9e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.0, ""seat_growth_rate"": 0.0}",[]
CUST002871,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 56.163, ""trailing_3m_payment_delay_avg"": 17.0, ""trailing_3m_support_ticket_avg"": 1.667, ""trailing_3m_usage_trend"": 4.48}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}",[]
CUST002872,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 13.1, ""trailing_3m_payment_delay_avg"": 12.0, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": 1.08}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0476}",[]
CUST002873,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 29.493, ""trailing_3m_payment_delay_avg"": 19.0, ""trailing_3m_support_ticket_avg"": 1.333, ""trailing_3m_usage_trend"": 9.465}","{""avg_discount_pct"": 0.22133204633204634, ""current_mrr"": 518.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7786679536679537, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 5.4e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.4134045780474352, ""seat_growth_rate"": 0.0}",[]
CUST002874,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 53.617, ""trailing_3m_payment_delay_avg"": 8.667, ""trailing_3m_support_ticket_avg"": 0.333, ""trailing_3m_usage_trend"": 1.765}","{""avg_discount_pct"": 0.0586996336996337, ""current_mrr"": 327.6, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9413003663003663, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 3.4e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.0325, ""seat_growth_rate"": 0.0}",[]
CUST002875,2026-02-01,"{""contraction_frequency"": 0.0833, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": -52.233, ""trailing_3m_payment_delay_avg"": 11.667, ""trailing_3m_support_ticket_avg"": 6.333, ""trailing_3m_usage_trend"": 8.275}","{""avg_discount_pct"": 0.33934438301092484, ""current_mrr"": 6382.69, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.6606556169890753, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.00067, ""contraction_frequency"": 0.0833, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.20099984692363862, ""seat_growth_rate"": -0.0556}","[""low_nps"", ""discount_dependency""]"
CUST002876,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": -12.027, ""trailing_3m_payment_delay_avg"": 15.0, ""trailing_3m_support_ticket_avg"": 3.333, ""trailing_3m_usage_trend"": 7.47}","{""avg_discount_pct"": 0.16215051704327843, ""current_mrr"": 208.88, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8378494829567216, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 2.2e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.40728181818181813, ""seat_growth_rate"": 0.3333}","[""low_nps""]"
CUST002877,2026-02-01,"{""contraction_frequency"": 0.0833, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 63.287, ""trailing_3m_payment_delay_avg"": 6.667, ""trailing_3m_support_ticket_avg"": 0.0, ""trailing_3m_usage_trend"": -1.275}","{""avg_discount_pct"": 0.15463803125880274, ""current_mrr"": 1171.51, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8453619687411973, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000123, ""contraction_frequency"": 0.0833, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.0, ""seat_growth_rate"": 0.0}",[]
