customer_id,signup_date,region,segment,company_size,industry,acquisition_channel,account_manager_id,lifecycle_stage
CUST002290,2025-06-01,EMEA,Mid-Market,501-1000,Manufacturing,paid_media,AM0023,Renewing Soon
CUST002291,2024-04-01,APAC,Enterprise,5000+,SaaS,enterprise_sales,AM0005,Active
CUST002292,2023-12-01,EMEA,SMB,1-20,Manufacturing,self_serve,AM0001,Active
CUST002293,2022-05-01,APAC,Mid-Market,51-200,FinTech,partner_referral,AM0002,Renewing Soon
CUST002294,2023-03-01,EMEA,Mid-Market,201-500,Manufacturing,outbound_sdr,AM0021,Renewing Soon
CUST002295,2022-09-01,EMEA,SMB,1-20,Logistics,content_marketing,AM0026,Renewing Soon
CUST002296,2022-03-01,EMEA,SMB,1-20,Education,outbound_sdr,AM0014,Renewing Soon
CUST002297,2023-09-01,North America,SMB,1-20,Retail,content_marketing,AM0037,Churned
CUST002298,2022-02-01,North America,SMB,51-200,FinTech,partner_referral,AM0008,Renewing Soon
CUST002299,2023-04-01,EMEA,Enterprise,501-1000,SaaS,outbound_sdr,AM0026,Active
CUST002300,2021-11-01,APAC,SMB,1-20,Education,partner_referral,AM0005,Churned
CUST002301,2025-05-01,EMEA,SMB,1-20,Manufacturing,paid_media,AM0001,Active
CUST002302,2025-12-01,North America,SMB,21-50,Retail,content_marketing,AM0032,Onboarding
CUST002303,2022-12-01,EMEA,SMB,1-20,Media,paid_media,AM0022,Renewing Soon
CUST002304,2024-01-01,North America,SMB,51-200,Healthcare,self_serve,AM0031,Active
CUST002305,2022-01-01,APAC,SMB,21-50,Education,content_marketing,AM0040,Renewing Soon
CUST002306,2025-04-01,APAC,SMB,1-20,Manufacturing,content_marketing,AM0016,Active
CUST002307,2025-07-01,EMEA,SMB,1-20,FinTech,self_serve,AM0030,Churned
CUST002308,2024-03-01,EMEA,Mid-Market,501-1000,SaaS,enterprise_sales,AM0021,Renewing Soon
CUST002309,2025-10-01,North America,SMB,21-50,Retail,self_serve,AM0012,Active
CUST002310,2022-09-01,EMEA,Mid-Market,201-500,Healthcare,paid_media,AM0018,Renewing Soon
CUST002311,2023-07-01,APAC,SMB,1-20,Retail,outbound_sdr,AM0006,Active
CUST002312,2022-01-01,APAC,SMB,1-20,Retail,self_serve,AM0040,Renewing Soon
CUST002313,2025-09-01,EMEA,Enterprise,501-1000,Manufacturing,outbound_sdr,AM0022,Active
CUST002314,2023-09-01,North America,SMB,1-20,Manufacturing,partner_referral,AM0036,Active
CUST002315,2025-03-01,North America,SMB,1-20,Retail,content_marketing,AM0011,Renewing Soon
CUST002316,2025-04-01,North America,Mid-Market,51-200,Manufacturing,enterprise_sales,AM0034,Active
CUST002317,2021-08-01,North America,SMB,21-50,Logistics,content_marketing,AM0007,Renewing Soon
CUST002318,2022-01-01,North America,Mid-Market,501-1000,SaaS,partner_referral,AM0011,Renewing Soon
CUST002319,2023-08-01,LATAM,Mid-Market,501-1000,Media,content_marketing,AM0002,Active
CUST002320,2022-11-01,EMEA,Enterprise,1001-5000,SaaS,enterprise_sales,AM0038,Churned
CUST002321,2021-12-01,North America,Enterprise,1001-5000,FinTech,enterprise_sales,AM0011,Renewing Soon
CUST002322,2023-07-01,North America,SMB,1-20,Retail,self_serve,AM0035,Active
CUST002323,2022-06-01,North America,Mid-Market,201-500,SaaS,partner_referral,AM0019,Churned
CUST002324,2022-03-01,APAC,SMB,1-20,FinTech,partner_referral,AM0002,Churned
CUST002325,2021-10-01,North America,Mid-Market,201-500,SaaS,enterprise_sales,AM0012,Renewing Soon
CUST002326,2025-03-01,APAC,Mid-Market,501-1000,Education,enterprise_sales,AM0006,Renewing Soon
CUST002327,2022-08-01,APAC,SMB,51-200,Retail,self_serve,AM0016,Renewing Soon
CUST002328,2021-11-01,North America,SMB,1-20,SaaS,paid_media,AM0012,Churned
CUST002329,2025-07-01,EMEA,SMB,21-50,Manufacturing,paid_media,AM0025,Churned
CUST002330,2024-08-01,LATAM,SMB,1-20,FinTech,self_serve,AM0030,Active
CUST002331,2023-12-01,North America,SMB,1-20,Media,paid_media,AM0008,Churned
CUST002332,2023-01-01,North America,Enterprise,501-1000,SaaS,enterprise_sales,AM0028,Renewing Soon
CUST002333,2022-05-01,LATAM,SMB,1-20,Retail,outbound_sdr,AM0024,Renewing Soon
CUST002334,2024-04-01,APAC,Mid-Market,201-500,Manufacturing,outbound_sdr,AM0006,Active
CUST002335,2022-08-01,EMEA,Mid-Market,201-500,Retail,paid_media,AM0027,Renewing Soon
CUST002336,2025-10-01,EMEA,Mid-Market,51-200,Media,enterprise_sales,AM0014,Active
CUST002337,2025-01-01,North America,SMB,51-200,Healthcare,content_marketing,AM0035,Churned
CUST002338,2025-11-01,APAC,Enterprise,1001-5000,Education,enterprise_sales,AM0013,Onboarding
CUST002339,2024-01-01,EMEA,Mid-Market,201-500,Manufacturing,outbound_sdr,AM0017,Active
CUST002340,2025-04-01,North America,Mid-Market,201-500,Retail,enterprise_sales,AM0031,Active
CUST002341,2025-05-01,EMEA,Enterprise,1001-5000,Healthcare,enterprise_sales,AM0023,Active
CUST002342,2025-12-01,LATAM,Mid-Market,201-500,FinTech,outbound_sdr,AM0021,Onboarding
CUST002343,2023-08-01,APAC,SMB,21-50,SaaS,outbound_sdr,AM0024,Churned
CUST002344,2023-10-01,North America,Enterprise,5000+,SaaS,outbound_sdr,AM0011,Churned
CUST002345,2024-03-01,North America,SMB,1-20,Media,content_marketing,AM0034,Renewing Soon
CUST002346,2024-12-01,LATAM,Mid-Market,201-500,Education,outbound_sdr,AM0025,Renewing Soon
CUST002347,2023-06-01,LATAM,SMB,1-20,FinTech,paid_media,AM0009,Renewing Soon
CUST002348,2023-08-01,EMEA,SMB,21-50,Manufacturing,partner_referral,AM0039,Active
CUST002349,2023-01-01,EMEA,SMB,1-20,Education,self_serve,AM0030,Renewing Soon
CUST002350,2021-12-01,EMEA,SMB,1-20,Healthcare,self_serve,AM0009,Renewing Soon
CUST002351,2024-05-01,North America,Enterprise,5000+,Manufacturing,enterprise_sales,AM0034,Active
CUST002352,2023-07-01,North America,SMB,21-50,Education,content_marketing,AM0028,Active
CUST002353,2024-05-01,North America,Mid-Market,51-200,FinTech,partner_referral,AM0034,Active
CUST002354,2024-06-01,North America,SMB,1-20,Manufacturing,partner_referral,AM0019,Renewing Soon
CUST002355,2024-01-01,APAC,Enterprise,1001-5000,FinTech,enterprise_sales,AM0005,Active
CUST002356,2023-09-01,North America,SMB,51-200,SaaS,self_serve,AM0010,Active
CUST002357,2025-11-01,North America,SMB,1-20,Retail,outbound_sdr,AM0007,Onboarding
CUST002358,2023-02-01,EMEA,SMB,1-20,Retail,outbound_sdr,AM0038,Renewing Soon
CUST002359,2024-08-01,North America,SMB,21-50,Media,content_marketing,AM0012,Active
CUST002360,2024-08-01,North America,Enterprise,1001-5000,FinTech,outbound_sdr,AM0037,Active
CUST002361,2022-05-01,EMEA,Enterprise,501-1000,Education,enterprise_sales,AM0014,Renewing Soon
CUST002362,2022-07-01,North America,SMB,21-50,Media,paid_media,AM0012,Churned
CUST002363,2025-03-01,EMEA,SMB,1-20,Retail,self_serve,AM0038,Churned
CUST002364,2023-11-01,LATAM,SMB,51-200,Media,paid_media,AM0014,Active
CUST002365,2025-05-01,North America,SMB,21-50,Media,partner_referral,AM0034,Active
CUST002366,2024-07-01,LATAM,Mid-Market,51-200,Education,paid_media,AM0004,Active
CUST002367,2023-11-01,LATAM,SMB,21-50,Media,self_serve,AM0039,Active
CUST002368,2023-07-01,APAC,Mid-Market,501-1000,Retail,partner_referral,AM0016,Active
CUST002369,2023-08-01,EMEA,Enterprise,1001-5000,Manufacturing,content_marketing,AM0027,Active
CUST002370,2022-06-01,EMEA,SMB,21-50,Media,paid_media,AM0001,Renewing Soon
CUST002371,2023-12-01,EMEA,SMB,1-20,Logistics,self_serve,AM0039,Churned
CUST002372,2025-07-01,EMEA,SMB,1-20,SaaS,paid_media,AM0021,Churned
CUST002373,2025-02-01,North America,SMB,21-50,Healthcare,self_serve,AM0010,Active
CUST002374,2022-08-01,LATAM,SMB,1-20,FinTech,paid_media,AM0007,Churned
CUST002375,2024-02-01,EMEA,Mid-Market,51-200,Logistics,partner_referral,AM0003,Active
CUST002376,2023-09-01,APAC,SMB,1-20,FinTech,paid_media,AM0024,Active
CUST002377,2022-10-01,North America,Mid-Market,51-200,Healthcare,partner_referral,AM0010,Renewing Soon
CUST002378,2023-02-01,North America,Enterprise,5000+,Manufacturing,partner_referral,AM0036,Renewing Soon
CUST002379,2021-07-01,EMEA,Enterprise,5000+,SaaS,enterprise_sales,AM0014,Renewing Soon
CUST002380,2022-11-01,EMEA,Mid-Market,501-1000,Media,outbound_sdr,AM0003,Renewing Soon
CUST002381,2022-11-01,EMEA,SMB,1-20,Manufacturing,paid_media,AM0030,Renewing Soon
CUST002382,2024-10-01,North America,SMB,1-20,FinTech,partner_referral,AM0034,Active
CUST002383,2022-09-01,North America,SMB,21-50,FinTech,partner_referral,AM0028,Renewing Soon
CUST002384,2022-03-01,EMEA,Enterprise,1001-5000,Education,enterprise_sales,AM0030,Renewing Soon
CUST002385,2023-04-01,North America,Enterprise,1001-5000,Retail,partner_referral,AM0032,Active
CUST002386,2024-02-01,LATAM,SMB,21-50,Manufacturing,content_marketing,AM0008,Active
CUST002387,2023-08-01,North America,SMB,1-20,Healthcare,paid_media,AM0019,Active
CUST002388,2025-11-01,North America,SMB,1-20,Logistics,content_marketing,AM0036,Onboarding
CUST002389,2023-11-01,North America,SMB,21-50,Education,outbound_sdr,AM0031,Churned
CUST002390,2022-04-01,EMEA,Enterprise,501-1000,Education,enterprise_sales,AM0023,Renewing Soon
CUST002391,2022-09-01,EMEA,SMB,21-50,Manufacturing,paid_media,AM0009,Renewing Soon
CUST002392,2022-05-01,EMEA,SMB,21-50,Media,paid_media,AM0022,Renewing Soon
CUST002393,2022-05-01,LATAM,SMB,1-20,Education,paid_media,AM0007,Churned
CUST002394,2022-02-01,North America,SMB,21-50,Manufacturing,self_serve,AM0031,Churned
CUST002395,2023-01-01,EMEA,SMB,1-20,Media,content_marketing,AM0014,Churned
CUST002396,2024-09-01,North America,Mid-Market,51-200,Logistics,outbound_sdr,AM0011,Active
CUST002397,2022-04-01,North America,SMB,51-200,Education,content_marketing,AM0029,Renewing Soon
CUST002398,2022-10-01,EMEA,Mid-Market,201-500,Education,content_marketing,AM0001,Renewing Soon
CUST002399,2024-02-01,North America,SMB,21-50,Manufacturing,self_serve,AM0032,Churned
CUST002400,2024-09-01,EMEA,SMB,21-50,Manufacturing,outbound_sdr,AM0021,Active
CUST002401,2024-07-01,EMEA,SMB,1-20,FinTech,partner_referral,AM0022,Active
CUST002402,2024-07-01,APAC,SMB,1-20,Retail,paid_media,AM0024,Active
CUST002403,2025-04-01,EMEA,SMB,1-20,Healthcare,outbound_sdr,AM0027,Active
CUST002404,2026-01-01,EMEA,SMB,1-20,Healthcare,partner_referral,AM0038,Onboarding
CUST002405,2025-02-01,North America,Mid-Market,201-500,Media,outbound_sdr,AM0008,Active
CUST002406,2022-11-01,North America,Mid-Market,201-500,SaaS,content_marketing,AM0019,Renewing Soon
CUST002407,2025-06-01,North America,Enterprise,1001-5000,Logistics,partner_referral,AM0007,Renewing Soon
CUST002408,2022-03-01,EMEA,SMB,1-20,FinTech,content_marketing,AM0015,Churned
CUST002409,2023-08-01,LATAM,Mid-Market,201-500,SaaS,enterprise_sales,AM0023,Active
CUST002410,2025-08-01,North America,Mid-Market,501-1000,SaaS,partner_referral,AM0008,Active
CUST002411,2025-03-01,EMEA,SMB,51-200,Manufacturing,self_serve,AM0021,Renewing Soon
CUST002412,2024-04-01,APAC,SMB,1-20,Manufacturing,paid_media,AM0040,Churned
CUST002413,2022-04-01,APAC,SMB,51-200,Healthcare,partner_referral,AM0002,Renewing Soon
CUST002414,2022-12-01,EMEA,Mid-Market,501-1000,Retail,partner_referral,AM0014,Renewing Soon
CUST002415,2024-05-01,EMEA,SMB,1-20,Manufacturing,self_serve,AM0015,Active
CUST002416,2022-09-01,EMEA,SMB,1-20,SaaS,self_serve,AM0038,Churned
CUST002417,2022-11-01,APAC,Enterprise,501-1000,Healthcare,partner_referral,AM0024,Renewing Soon
CUST002418,2022-04-01,North America,SMB,21-50,SaaS,self_serve,AM0008,Churned
CUST002419,2024-12-01,LATAM,Enterprise,1001-5000,SaaS,enterprise_sales,AM0029,Active
CUST002420,2023-09-01,North America,Mid-Market,201-500,FinTech,outbound_sdr,AM0004,Active
CUST002421,2022-09-01,APAC,Mid-Market,501-1000,Retail,partner_referral,AM0033,Renewing Soon
CUST002422,2021-09-01,North America,Mid-Market,201-500,Retail,outbound_sdr,AM0010,Renewing Soon
CUST002423,2025-06-01,North America,SMB,1-20,Logistics,self_serve,AM0032,Churned
CUST002424,2025-04-01,North America,Mid-Market,501-1000,Education,content_marketing,AM0020,Active
CUST002425,2025-08-01,EMEA,Mid-Market,501-1000,Manufacturing,outbound_sdr,AM0026,Active
CUST002426,2021-11-01,North America,Mid-Market,501-1000,Healthcare,outbound_sdr,AM0012,Renewing Soon
CUST002427,2024-07-01,North America,SMB,1-20,SaaS,paid_media,AM0028,Active
CUST002428,2021-07-01,EMEA,SMB,1-20,Retail,self_serve,AM0038,Churned
CUST002429,2023-03-01,North America,SMB,1-20,FinTech,self_serve,AM0034,Renewing Soon
CUST002430,2023-08-01,APAC,SMB,1-20,FinTech,paid_media,AM0016,Active
CUST002431,2025-11-01,APAC,SMB,1-20,Media,paid_media,AM0040,Onboarding
CUST002432,2025-04-01,EMEA,Mid-Market,501-1000,SaaS,content_marketing,AM0003,Active
CUST002433,2025-11-01,North America,Mid-Market,201-500,SaaS,enterprise_sales,AM0032,Onboarding
CUST002434,2022-02-01,North America,Mid-Market,201-500,Media,partner_referral,AM0031,Churned
CUST002435,2021-07-01,LATAM,SMB,1-20,Healthcare,paid_media,AM0011,Renewing Soon
CUST002436,2023-03-01,North America,SMB,1-20,Healthcare,outbound_sdr,AM0019,Renewing Soon
CUST002437,2024-09-01,North America,SMB,1-20,SaaS,paid_media,AM0019,Active
CUST002438,2022-10-01,LATAM,SMB,21-50,Healthcare,partner_referral,AM0028,Churned
CUST002439,2022-10-01,LATAM,SMB,1-20,Media,paid_media,AM0025,Renewing Soon
CUST002440,2023-09-01,North America,SMB,21-50,Retail,content_marketing,AM0034,Renewing Soon
CUST002441,2022-01-01,EMEA,SMB,1-20,Manufacturing,outbound_sdr,AM0025,Renewing Soon
CUST002442,2022-03-01,EMEA,SMB,1-20,Healthcare,self_serve,AM0039,Churned
CUST002443,2023-04-01,APAC,SMB,51-200,Healthcare,outbound_sdr,AM0033,Active
CUST002444,2022-03-01,North America,SMB,1-20,Retail,paid_media,AM0029,Renewing Soon
CUST002445,2024-05-01,North America,SMB,1-20,FinTech,content_marketing,AM0004,Active
CUST002446,2025-04-01,EMEA,Mid-Market,201-500,SaaS,partner_referral,AM0017,Active
CUST002447,2023-03-01,North America,SMB,1-20,Retail,self_serve,AM0008,Churned
CUST002448,2025-09-01,EMEA,SMB,1-20,Logistics,self_serve,AM0018,Renewing Soon
CUST002449,2023-08-01,North America,SMB,1-20,Logistics,outbound_sdr,AM0037,Active
CUST002450,2025-07-01,APAC,Enterprise,501-1000,Logistics,partner_referral,AM0013,Active
CUST002451,2023-07-01,APAC,Mid-Market,201-500,Manufacturing,enterprise_sales,AM0033,Active
CUST002452,2024-08-01,EMEA,Mid-Market,51-200,Education,partner_referral,AM0021,Active
CUST002453,2024-08-01,APAC,SMB,21-50,Media,self_serve,AM0016,Churned
CUST002454,2025-07-01,North America,Mid-Market,501-1000,SaaS,partner_referral,AM0004,Active
CUST002455,2022-12-01,EMEA,Enterprise,501-1000,Manufacturing,enterprise_sales,AM0026,Renewing Soon
CUST002456,2025-01-01,North America,SMB,1-20,FinTech,paid_media,AM0010,Churned
CUST002457,2024-10-01,APAC,Mid-Market,51-200,Media,enterprise_sales,AM0013,Active
CUST002458,2022-03-01,APAC,SMB,1-20,Media,partner_referral,AM0040,Churned
CUST002459,2021-07-01,LATAM,Mid-Market,51-200,Education,partner_referral,AM0009,Churned
CUST002460,2021-08-01,APAC,SMB,21-50,Healthcare,self_serve,AM0040,Renewing Soon
CUST002461,2023-02-01,LATAM,SMB,1-20,Media,content_marketing,AM0034,Renewing Soon
CUST002462,2023-06-01,North America,Enterprise,1001-5000,SaaS,partner_referral,AM0004,Renewing Soon
CUST002463,2023-04-01,LATAM,Enterprise,1001-5000,FinTech,partner_referral,AM0015,Active
CUST002464,2024-03-01,EMEA,SMB,21-50,Retail,paid_media,AM0039,Renewing Soon
CUST002465,2022-07-01,EMEA,Enterprise,1001-5000,Education,enterprise_sales,AM0021,Renewing Soon
CUST002466,2025-04-01,EMEA,SMB,1-20,Logistics,self_serve,AM0027,Active
CUST002467,2024-09-01,North America,SMB,51-200,Healthcare,outbound_sdr,AM0036,Active
CUST002468,2022-04-01,North America,Mid-Market,51-200,Healthcare,paid_media,AM0004,Churned
CUST002469,2023-10-01,North America,SMB,21-50,Manufacturing,outbound_sdr,AM0032,Churned
CUST002470,2024-11-01,North America,SMB,21-50,SaaS,self_serve,AM0036,Active
CUST002471,2023-08-01,EMEA,Mid-Market,201-500,Logistics,content_marketing,AM0023,Active
CUST002472,2022-04-01,APAC,SMB,1-20,Healthcare,self_serve,AM0040,Renewing Soon
CUST002473,2022-10-01,EMEA,SMB,1-20,FinTech,outbound_sdr,AM0026,Renewing Soon
CUST002474,2022-05-01,EMEA,SMB,1-20,Healthcare,self_serve,AM0025,Churned
CUST002475,2024-05-01,EMEA,Mid-Market,201-500,Education,content_marketing,AM0003,Active
CUST002476,2025-10-01,EMEA,SMB,21-50,Logistics,self_serve,AM0027,Active
CUST002477,2021-12-01,North America,SMB,21-50,FinTech,self_serve,AM0035,Renewing Soon
CUST002478,2024-06-01,APAC,Mid-Market,501-1000,SaaS,outbound_sdr,AM0006,Renewing Soon
CUST002479,2024-09-01,North America,SMB,51-200,Media,paid_media,AM0008,Renewing Soon
CUST002480,2026-01-01,EMEA,SMB,21-50,Manufacturing,partner_referral,AM0023,Onboarding
CUST002481,2022-08-01,APAC,Mid-Market,51-200,Healthcare,enterprise_sales,AM0040,Renewing Soon
CUST002482,2024-03-01,EMEA,Mid-Market,201-500,FinTech,content_marketing,AM0026,Renewing Soon
CUST002483,2025-04-01,APAC,SMB,21-50,Media,paid_media,AM0033,Active
CUST002484,2025-09-01,North America,Mid-Market,201-500,Education,paid_media,AM0028,Renewing Soon
CUST002485,2023-09-01,APAC,Mid-Market,51-200,FinTech,outbound_sdr,AM0013,Renewing Soon
CUST002486,2024-08-01,APAC,SMB,21-50,SaaS,partner_referral,AM0006,Active
CUST002487,2024-03-01,APAC,Mid-Market,201-500,FinTech,paid_media,AM0033,Renewing Soon
CUST002488,2025-08-01,EMEA,Mid-Market,201-500,FinTech,partner_referral,AM0025,Active
CUST002489,2025-04-01,APAC,Mid-Market,501-1000,SaaS,outbound_sdr,AM0024,Active
CUST002490,2025-05-01,LATAM,SMB,1-20,FinTech,self_serve,AM0034,Active
CUST002491,2024-02-01,EMEA,Mid-Market,201-500,SaaS,partner_referral,AM0039,Active
CUST002492,2025-05-01,APAC,Enterprise,1001-5000,Healthcare,content_marketing,AM0033,Active
CUST002493,2024-06-01,APAC,SMB,21-50,Manufacturing,content_marketing,AM0013,Renewing Soon
CUST002494,2025-06-01,EMEA,Mid-Market,51-200,Manufacturing,partner_referral,AM0009,Active
CUST002495,2023-05-01,LATAM,Mid-Market,201-500,Logistics,partner_referral,AM0023,Active
CUST002496,2024-06-01,North America,Mid-Market,201-500,FinTech,paid_media,AM0020,Active
CUST002497,2025-08-01,EMEA,Enterprise,1001-5000,Logistics,enterprise_sales,AM0038,Active
CUST002498,2024-07-01,North America,SMB,1-20,Logistics,self_serve,AM0004,Active
CUST002499,2023-11-01,North America,SMB,51-200,Media,content_marketing,AM0035,Active
CUST002500,2022-08-01,APAC,Mid-Market,501-1000,FinTech,partner_referral,AM0024,Renewing Soon
CUST002501,2023-01-01,North America,SMB,1-20,FinTech,self_serve,AM0007,Churned
CUST002502,2025-10-01,North America,SMB,1-20,Retail,paid_media,AM0010,Active
CUST002503,2025-07-01,North America,Mid-Market,201-500,SaaS,outbound_sdr,AM0004,Active
CUST002504,2025-11-01,EMEA,Enterprise,1001-5000,SaaS,outbound_sdr,AM0038,Onboarding
CUST002505,2022-11-01,APAC,SMB,21-50,SaaS,partner_referral,AM0024,Renewing Soon
CUST002506,2022-09-01,APAC,Mid-Market,201-500,Retail,enterprise_sales,AM0016,Renewing Soon
CUST002507,2022-06-01,North America,SMB,51-200,Education,outbound_sdr,AM0028,Renewing Soon
CUST002508,2025-11-01,EMEA,SMB,1-20,FinTech,self_serve,AM0018,Onboarding
CUST002509,2021-08-01,EMEA,SMB,21-50,Media,paid_media,AM0009,Renewing Soon
CUST002510,2024-07-01,EMEA,SMB,1-20,Education,content_marketing,AM0026,Active
CUST002511,2023-04-01,EMEA,SMB,21-50,SaaS,self_serve,AM0009,Active
CUST002512,2024-03-01,North America,Mid-Market,201-500,Healthcare,enterprise_sales,AM0010,Churned
CUST002513,2025-11-01,EMEA,Mid-Market,501-1000,SaaS,outbound_sdr,AM0039,Onboarding
CUST002514,2024-12-01,EMEA,SMB,1-20,Media,paid_media,AM0003,Active
CUST002515,2025-04-01,EMEA,SMB,1-20,Education,content_marketing,AM0039,Active
CUST002516,2025-09-01,EMEA,SMB,1-20,Retail,outbound_sdr,AM0003,Renewing Soon
CUST002517,2021-09-01,APAC,Enterprise,5000+,Retail,partner_referral,AM0013,Renewing Soon
CUST002518,2023-03-01,APAC,Enterprise,1001-5000,FinTech,partner_referral,AM0016,Renewing Soon
CUST002519,2024-10-01,North America,SMB,1-20,Media,self_serve,AM0007,Active
CUST002520,2021-08-01,APAC,SMB,1-20,Media,paid_media,AM0040,Renewing Soon
CUST002521,2025-07-01,APAC,SMB,1-20,Education,content_marketing,AM0040,Churned
CUST002522,2022-11-01,North America,Mid-Market,501-1000,Manufacturing,partner_referral,AM0010,Renewing Soon
CUST002523,2024-04-01,EMEA,SMB,51-200,SaaS,partner_referral,AM0014,Active
CUST002524,2023-11-01,North America,SMB,21-50,SaaS,self_serve,AM0034,Active
CUST002525,2024-10-01,APAC,SMB,21-50,SaaS,self_serve,AM0006,Active
CUST002526,2024-07-01,North America,SMB,1-20,Retail,outbound_sdr,AM0004,Active
CUST002527,2025-10-01,EMEA,SMB,1-20,Education,self_serve,AM0027,Active
CUST002528,2023-01-01,North America,SMB,21-50,Media,content_marketing,AM0012,Renewing Soon
CUST002529,2022-08-01,EMEA,Mid-Market,201-500,SaaS,partner_referral,AM0018,Churned
CUST002530,2022-03-01,LATAM,SMB,1-20,FinTech,outbound_sdr,AM0027,Churned
CUST002531,2025-02-01,North America,SMB,21-50,SaaS,self_serve,AM0029,Active
CUST002532,2022-05-01,APAC,SMB,1-20,Media,self_serve,AM0033,Renewing Soon
CUST002533,2025-09-01,LATAM,SMB,1-20,Education,partner_referral,AM0032,Active
CUST002534,2024-09-01,APAC,Mid-Market,51-200,Manufacturing,content_marketing,AM0040,Churned
CUST002535,2022-11-01,North America,Enterprise,5000+,Retail,partner_referral,AM0036,Renewing Soon
CUST002536,2026-01-01,APAC,SMB,21-50,Manufacturing,paid_media,AM0024,Onboarding
CUST002537,2023-08-01,North America,Enterprise,1001-5000,FinTech,enterprise_sales,AM0028,Active
CUST002538,2025-05-01,North America,Mid-Market,501-1000,FinTech,enterprise_sales,AM0020,Churned
CUST002539,2023-02-01,APAC,Mid-Market,501-1000,Healthcare,content_marketing,AM0024,Renewing Soon
CUST002540,2022-08-01,EMEA,SMB,1-20,FinTech,outbound_sdr,AM0001,Renewing Soon
CUST002541,2025-07-01,EMEA,SMB,21-50,Manufacturing,outbound_sdr,AM0018,Churned
CUST002542,2023-11-01,North America,SMB,1-20,Healthcare,paid_media,AM0011,Churned
CUST002543,2024-07-01,APAC,Enterprise,1001-5000,Education,partner_referral,AM0016,Active
CUST002544,2024-08-01,EMEA,Mid-Market,51-200,Manufacturing,content_marketing,AM0038,Active
CUST002545,2024-03-01,EMEA,SMB,1-20,Manufacturing,partner_referral,AM0021,Renewing Soon
CUST002546,2025-05-01,APAC,SMB,1-20,Media,content_marketing,AM0016,Active
CUST002547,2024-04-01,North America,SMB,1-20,Healthcare,self_serve,AM0019,Active
CUST002548,2024-09-01,North America,SMB,1-20,Retail,outbound_sdr,AM0012,Active
CUST002549,2022-02-01,EMEA,Mid-Market,201-500,SaaS,content_marketing,AM0025,Renewing Soon
CUST002550,2021-11-01,LATAM,SMB,21-50,Education,partner_referral,AM0010,Renewing Soon
CUST002551,2023-09-01,North America,Mid-Market,51-200,Manufacturing,partner_referral,AM0036,Active
CUST002552,2022-08-01,North America,Mid-Market,51-200,FinTech,partner_referral,AM0007,Renewing Soon
CUST002553,2022-09-01,North America,Mid-Market,201-500,SaaS,content_marketing,AM0010,Renewing Soon
CUST002554,2023-04-01,APAC,Mid-Market,501-1000,Retail,paid_media,AM0033,Churned
CUST002555,2022-04-01,North America,SMB,21-50,Retail,self_serve,AM0007,Renewing Soon
CUST002556,2025-06-01,EMEA,Mid-Market,51-200,Retail,partner_referral,AM0018,Active
CUST002557,2023-07-01,LATAM,Mid-Market,201-500,Manufacturing,paid_media,AM0016,Active
CUST002558,2025-08-01,North America,SMB,21-50,Retail,outbound_sdr,AM0036,Active
CUST002559,2023-08-01,EMEA,SMB,51-200,Retail,self_serve,AM0009,Active
CUST002560,2024-10-01,EMEA,SMB,1-20,FinTech,self_serve,AM0021,Active
CUST002561,2023-09-01,APAC,SMB,1-20,Manufacturing,paid_media,AM0013,Active
CUST002562,2022-03-01,North America,SMB,21-50,Manufacturing,self_serve,AM0035,Renewing Soon
CUST002563,2023-09-01,North America,SMB,1-20,Logistics,self_serve,AM0028,Renewing Soon
CUST002564,2025-10-01,North America,Mid-Market,51-200,Manufacturing,content_marketing,AM0008,Active
CUST002565,2024-03-01,APAC,SMB,1-20,Manufacturing,content_marketing,AM0033,Renewing Soon
CUST002566,2024-12-01,APAC,SMB,1-20,Media,paid_media,AM0005,Renewing Soon
CUST002567,2023-04-01,North America,SMB,21-50,Logistics,paid_media,AM0032,Active
CUST002568,2024-08-01,North America,SMB,21-50,FinTech,outbound_sdr,AM0011,Active
CUST002569,2025-08-01,APAC,Enterprise,501-1000,Media,enterprise_sales,AM0002,Active
CUST002570,2023-01-01,North America,SMB,21-50,SaaS,partner_referral,AM0010,Churned
CUST002571,2024-05-01,North America,SMB,1-20,Logistics,self_serve,AM0037,Active
CUST002572,2023-09-01,EMEA,SMB,51-200,FinTech,partner_referral,AM0039,Renewing Soon
CUST002573,2024-06-01,North America,SMB,1-20,Manufacturing,partner_referral,AM0029,Active
CUST002574,2025-04-01,North America,Mid-Market,501-1000,Media,outbound_sdr,AM0034,Active
CUST002575,2025-11-01,EMEA,Mid-Market,501-1000,SaaS,content_marketing,AM0038,Onboarding
CUST002576,2022-10-01,North America,SMB,21-50,Logistics,content_marketing,AM0012,Renewing Soon
CUST002577,2022-12-01,EMEA,Mid-Market,501-1000,Manufacturing,partner_referral,AM0027,Churned
CUST002578,2023-11-01,EMEA,SMB,1-20,SaaS,partner_referral,AM0022,Active
CUST002579,2024-03-01,EMEA,Mid-Market,201-500,Media,partner_referral,AM0009,Churned
CUST002580,2024-01-01,North America,SMB,21-50,Manufacturing,paid_media,AM0028,Churned
CUST002581,2022-08-01,APAC,SMB,1-20,Logistics,outbound_sdr,AM0002,Renewing Soon
CUST002582,2024-03-01,North America,Mid-Market,501-1000,Logistics,outbound_sdr,AM0029,Churned
